,Id,country_id,date,confirmed,deaths,recovered,active,Daily hospital occupancy
1740,12646,BEL,2020-07-22,64627,9808,17347,37472,7461.0
1741,12647,BEL,2020-07-23,64847,9812,17369,37666,7411.0
1742,12648,BEL,2020-07-24,65199,9817,17394,37988,7290.0
1743,12649,BEL,2020-07-25,65727,9821,17425,38481,7224.0
1744,12650,BEL,2020-07-26,66026,9821,17438,38767,6895.0
1745,12651,BEL,2020-07-27,66428,9822,17452,39154,6955.0
1746,12652,BEL,2020-07-28,66662,9833,17476,39353,7221.0
1747,12653,BEL,2020-07-29,67335,9836,17491,40008,7058.0
1748,12654,BEL,2020-07-30,68006,9840,17513,40653,6879.0
1749,12655,BEL,2020-07-31,68751,9841,17546,41364,7010.0
1750,12656,BEL,2020-08-01,69402,9845,17573,41984,6762.0
1751,12657,BEL,2020-08-02,69849,9845,17590,42414,6505.0
1752,12658,BEL,2020-08-03,70314,9850,17598,42866,6518.0
1753,12659,BEL,2020-08-04,70648,9852,17639,43157,6580.0
1754,12660,BEL,2020-08-05,71158,9859,17661,43638,6240.0
1755,12661,BEL,2020-08-06,72016,9861,17700,44455,5930.0
1756,12662,BEL,2020-08-07,72784,9866,17728,45190,5651.0
1757,12663,BEL,2020-08-08,73401,9870,17766,45765,5418.0
1758,12664,BEL,2020-08-09,74152,9872,17780,46500,5017.0
1759,12665,BEL,2020-08-10,74620,9879,17792,46949,5025.0
1760,12666,BEL,2020-08-11,75008,9885,17841,47282,5076.0
1761,12667,BEL,2020-08-12,75647,9900,17883,47864,4783.0
1762,12668,BEL,2020-08-13,76191,9916,17913,48362,4570.0
1763,12669,BEL,2020-08-14,77113,9924,17941,49248,4376.0
1764,12670,BEL,2020-08-15,77869,9935,17981,49953,4215.0
1765,12671,BEL,2020-08-16,78323,9939,17994,50390,3994.0
1766,12672,BEL,2020-08-17,78534,9944,18003,50587,3989.0
1767,12673,BEL,2020-08-18,78897,9959,18048,50890,4014.0
1768,12674,BEL,2020-08-19,79479,9969,18078,51432,3707.0
1769,12675,BEL,2020-08-20,80178,9976,18131,52071,3590.0
1770,12676,BEL,2020-08-21,80894,9985,18165,52744,3417.0
1771,12677,BEL,2020-08-22,81468,9988,18204,53276,3341.0
1772,12678,BEL,2020-08-23,81936,9992,18225,53719,3163.0
1773,12679,BEL,2020-08-24,82092,9996,18242,53854,3210.0
1774,12680,BEL,2020-08-25,82447,9996,18291,54160,3272.0
1775,12681,BEL,2020-08-26,83030,9879,18331,54820,3136.0
1776,12682,BEL,2020-08-27,83500,9884,18360,55256,3034.0
1777,12683,BEL,2020-08-28,83952,9886,18360,55706,2961.0
1778,12684,BEL,2020-08-29,84599,9891,18403,56305,2896.0
1779,12685,BEL,2020-08-30,85042,9894,18415,56733,2770.0
1780,12686,BEL,2020-08-31,85236,9895,18422,56919,2861.0
1781,12687,BEL,2020-09-01,85487,9897,18457,57133,2888.0
1782,12688,BEL,2020-09-02,85911,9898,18490,57523,2772.0
1783,12689,BEL,2020-09-03,86544,9899,18513,58132,2707.0
1784,12690,BEL,2020-09-04,87174,9901,18534,58739,2683.0
1785,12691,BEL,2020-09-05,87825,9906,18555,59364,2616.0
1786,12692,BEL,2020-09-06,88367,9907,18565,59895,2523.0
1787,12693,BEL,2020-09-07,88769,9909,18576,60284,2538.0
1788,12694,BEL,2020-09-08,89141,9912,18602,60627,2610.0
1789,12695,BEL,2020-09-09,89691,9917,18635,61139,2557.0
1790,12696,BEL,2020-09-10,90568,9917,18659,61992,2467.0
1791,12697,BEL,2020-09-11,91537,9919,18689,62929,2447.0
1792,12698,BEL,2020-09-12,92478,9923,18709,63846,2282.0
1793,12699,BEL,2020-09-13,93455,9925,18723,64807,2286.0
1794,12700,BEL,2020-09-14,94306,9927,18737,65642,2359.0
1795,12701,BEL,2020-09-15,94795,9930,18789,66076,2440.0
1796,12702,BEL,2020-09-16,95948,9935,18810,67203,2417.0
1797,12703,BEL,2020-09-17,97976,9936,18854,69186,2333.0
1798,12704,BEL,2020-09-18,99649,9937,18908,70804,2187.0
1799,12705,BEL,2020-09-19,100748,9944,18945,71859,2081.0
1800,12706,BEL,2020-09-20,102295,9948,18965,73382,2122.0
1801,12707,BEL,2020-09-21,103392,9950,18977,74465,2185.0
1802,12708,BEL,2020-09-22,105226,9955,19039,76232,2226.0
1803,12709,BEL,2020-09-23,106887,9959,19079,77849,2130.0
1804,12710,BEL,2020-09-24,108768,9965,19123,79680,2076.0
1805,12711,BEL,2020-09-25,110976,9969,19184,81823,2018.0
1806,12712,BEL,2020-09-26,112803,9974,19246,83583,1996.0
1807,12713,BEL,2020-09-27,114179,9980,19275,84924,1927.0
1808,12714,BEL,2020-09-28,115353,9987,19301,86065,1955.0
1809,12715,BEL,2020-09-29,117115,10001,19386,87728,2020.0
1810,12716,BEL,2020-09-30,118452,10016,19454,88982,1966.0
1811,12717,BEL,2020-10-01,121059,10023,19521,91515,1943.0
1812,12718,BEL,2020-10-02,124234,10037,19521,94676,1915.0
1813,12719,BEL,2020-10-03,127623,10044,19645,97934,1883.0
1814,12720,BEL,2020-10-04,130235,10064,19679,100492,1828.0
1815,12721,BEL,2020-10-05,132203,10078,19712,102413,1892.0
1816,12722,BEL,2020-10-06,134291,10092,19812,104387,1974.0
1817,12723,BEL,2020-10-07,137868,10108,19895,107865,1960.0
1818,12724,BEL,2020-10-08,143596,10126,19981,113489,1938.0
1819,12725,BEL,2020-10-09,148981,10151,20072,118758,1941.0
1820,12726,BEL,2020-10-10,156931,10175,20202,126554,1923.0
1821,12727,BEL,2020-10-11,162258,10191,20272,131795,1888.0
1822,12728,BEL,2020-10-12,165880,10211,20324,135345,1923.0
1823,12729,BEL,2020-10-13,173240,10244,20452,142544,1954.0
1824,12730,BEL,2020-10-14,181511,10278,20587,150646,1928.0
1825,12731,BEL,2020-10-15,191959,10327,20720,160912,1850.0
1826,12732,BEL,2020-10-16,202151,10359,20867,170925,1819.0
1827,12733,BEL,2020-10-17,213115,10392,21074,181649,1810.0
1828,12734,BEL,2020-10-18,222253,10413,21157,190683,1760.0
1829,12735,BEL,2020-10-19,230480,10443,21214,198823,1788.0
1830,12736,BEL,2020-10-20,240159,10489,21476,208194,1852.0
1831,12737,BEL,2020-10-21,253386,10539,21717,221130,1794.0
1832,12738,BEL,2020-10-22,270132,10588,22213,237331,1785.0
1833,12739,BEL,2020-10-23,287700,10658,22517,254525,1751.0
1834,12740,BEL,2020-10-24,305409,10737,22878,271794,1737.0
1835,12741,BEL,2020-10-25,321031,10810,23087,287134,1650.0
1836,12742,BEL,2020-10-26,333718,10899,23087,299732,1678.0
1837,12743,BEL,2020-10-27,347289,11038,23035,313216,1698.0
1838,12744,BEL,2020-10-28,368337,11170,23969,333198,1674.0
1839,12745,BEL,2020-10-29,392258,11308,24443,356507,1652.0
1840,12746,BEL,2020-10-30,412314,11452,24906,375956,1642.0
1841,12747,BEL,2020-10-31,429229,11625,25569,392035,1634.0
1842,12748,BEL,2020-11-01,441018,11737,25819,403462,1567.0
1843,12749,BEL,2020-11-02,447355,11858,25999,409498,1598.0
1844,12750,BEL,2020-11-03,452541,12126,26661,413754,1632.0
1845,12751,BEL,2020-11-04,468213,12331,27334,428548,1600.0
1846,12752,BEL,2020-11-05,479341,12520,27987,438834,1610.0
1847,12753,BEL,2020-11-06,488044,12708,28613,446723,1588.0
1848,12754,BEL,2020-11-07,494168,12907,29357,451904,1607.0
1849,12755,BEL,2020-11-08,500789,13055,29651,458083,1567.0
1850,12756,BEL,2020-11-09,503182,13216,29796,460170,1619.0
1851,12757,BEL,2020-11-10,507475,13561,30504,463410,1721.0
1852,12758,BEL,2020-11-11,515391,13758,31130,470503,1711.0
1853,12759,BEL,2020-11-12,520393,13891,0,506502,1749.0
1854,12760,BEL,2020-11-13,525012,14106,0,510906,1759.0
1855,12761,BEL,2020-11-14,531280,14303,0,516977,1838.0
1856,12762,BEL,2020-11-15,535939,14421,0,521518,1835.0
1857,12763,BEL,2020-11-16,537871,14616,0,523255,1896.0
1858,12764,BEL,2020-11-17,540605,14839,0,525766,1937.0
1859,12765,BEL,2020-11-18,545787,15025,0,530762,1902.0
1860,12766,BEL,2020-11-19,550264,15196,0,535068,1900.0
1861,12767,BEL,2020-11-20,553680,15352,0,538328,1905.0
1862,12768,BEL,2020-11-21,556904,15522,0,541382,1915.0
1863,12769,BEL,2020-11-22,558779,15618,0,543161,1880.0
1864,12770,BEL,2020-11-23,559902,15755,0,544147,1938.0
1865,12771,BEL,2020-11-24,561803,15938,0,545865,1994.0
1866,12772,BEL,2020-11-25,564967,16077,0,548890,1963.0
1867,12773,BEL,2020-11-26,567532,16219,0,551313,1943.0
1868,12774,BEL,2020-11-27,570829,16339,0,554490,1910.0
1869,12775,BEL,2020-11-28,574448,16461,0,557987,1915.0
1870,12776,BEL,2020-11-29,576599,16547,0,560052,1905.0
1871,12777,BEL,2020-11-30,577345,16645,0,560700,2013.0
1872,12778,BEL,2020-12-01,579212,16786,0,562426,2112.0
1873,12779,BEL,2020-12-02,582252,16911,0,565341,2085.0
1874,12780,BEL,2020-12-03,584857,17033,0,567824,2123.0
1875,12781,BEL,2020-12-04,587439,17142,0,570297,2142.0
1876,12782,BEL,2020-12-05,589942,17254,0,572688,2153.0
1877,12783,BEL,2020-12-06,591756,17320,0,574436,2160.0
1878,12784,BEL,2020-12-07,592615,17386,0,575229,2249.0
1879,12785,BEL,2020-12-08,594572,17507,0,577065,2372.0
1880,12786,BEL,2020-12-09,597643,17603,0,580040,2402.0
1881,12787,BEL,2020-12-10,600397,17692,0,582705,2452.0
1882,12788,BEL,2020-12-11,600397,17692,0,582705,2493.0
1883,12789,BEL,2020-12-12,603159,17792,0,585367,2503.0
1884,12790,BEL,2020-12-13,608137,17951,0,590186,2568.0
1885,12791,BEL,2020-12-14,609211,18054,0,591157,2693.0
1886,12792,BEL,2020-12-15,611422,18178,0,593244,2820.0
1887,12793,BEL,2020-12-16,615058,18278,0,596780,2868.0
1888,12794,BEL,2020-12-17,618204,18371,0,599833,2938.0
1889,12795,BEL,2020-12-18,621039,18455,0,602584,2959.0
1890,12796,BEL,2020-12-19,623760,18545,0,605215,3026.0
1891,12797,BEL,2020-12-20,625930,18626,0,607304,2911.0
1892,12798,BEL,2020-12-21,626911,18697,0,608214,2923.0
1893,12799,BEL,2020-12-22,629109,18821,0,610288,3055.0
1894,12800,BEL,2020-12-23,632321,18939,0,613382,3167.0
1895,12801,BEL,2020-12-24,634904,19038,0,615866,3164.0
1896,12802,BEL,2020-12-25,637246,19089,0,618157,3129.0
1897,12803,BEL,2020-12-26,638030,19158,0,618872,3117.0
1898,12804,BEL,2020-12-27,638877,19200,0,619677,3022.0
1899,12805,BEL,2020-12-28,639734,19234,0,620500,3085.0
1900,12806,BEL,2020-12-29,641411,19361,0,622050,3215.0
1901,12807,BEL,2020-12-30,644242,19441,0,624801,3130.0
1902,12808,BEL,2020-12-31,646496,19528,0,626968,3049.0
1903,12809,BEL,2021-01-01,648289,19581,0,628708,3032.0
1904,12810,BEL,2021-01-02,649169,19644,0,629525,3015.0
1905,12811,BEL,2021-01-03,650011,19701,0,630310,2910.0
1906,12812,BEL,2021-01-04,650887,19750,0,631137,3000.0
1907,12813,BEL,2021-01-05,652735,19827,0,632908,3140.0
1908,12814,BEL,2021-01-06,655732,19883,0,635849,3103.0
1909,12815,BEL,2021-01-07,658655,19936,0,638719,3078.0
1910,12816,BEL,2021-01-08,660703,19992,0,640711,2989.0
1911,12817,BEL,2021-01-09,662694,20038,0,642656,2943.0
1912,12818,BEL,2021-01-10,664263,20078,0,644185,2846.0
1913,12819,BEL,2021-01-11,665223,20122,0,645101,2883.0
1914,12820,BEL,2021-01-12,667322,20194,0,647128,2951.0
1915,12821,BEL,2021-01-13,670249,20250,0,649999,2858.0
1916,12822,BEL,2021-01-14,672886,20294,0,652592,2809.0
1917,12823,BEL,2021-01-15,675089,20352,0,654737,2776.0
1918,12824,BEL,2021-01-16,677209,20396,0,656813,2707.0
1919,12825,BEL,2021-01-17,678839,20435,0,658404,2593.0
1920,12826,BEL,2021-01-18,679771,20472,0,659299,2648.0
1921,12827,BEL,2021-01-19,681250,20554,0,660696,2760.0
1922,12828,BEL,2021-01-20,684256,20572,0,663684,2605.0
1923,12829,BEL,2021-01-21,686827,20620,0,666207,2481.0
1924,12830,BEL,2021-01-22,689271,20675,0,668596,2402.0
1925,12831,BEL,2021-01-23,691854,20726,0,671128,2307.0
1926,12832,BEL,2021-01-24,693666,20779,0,672887,2167.0
1927,12833,BEL,2021-01-25,694858,20814,0,674044,2172.0
1928,12834,BEL,2021-01-26,696642,20879,0,675763,2253.0
1929,12835,BEL,2021-01-27,699662,20933,0,678729,2108.0
1930,12836,BEL,2021-01-28,702437,20982,0,681455,2025.0
1931,12837,BEL,2021-01-29,705120,21018,0,684102,1912.0
1932,12838,BEL,2021-01-30,707837,21066,0,686771,1917.0
1933,12839,BEL,2021-01-31,710153,21092,0,689061,1804.0
1934,12840,BEL,2021-02-01,711417,21124,0,690293,1802.0
1935,12841,BEL,2021-02-02,713271,21173,0,692098,1857.0
1936,12842,BEL,2021-02-03,716395,21216,0,695179,1753.0
1937,12843,BEL,2021-02-04,718847,21260,0,697587,1702.0
1938,12844,BEL,2021-02-05,721432,21295,0,700137,1640.0
1939,12845,BEL,2021-02-06,723870,21352,0,702518,1600.0
1940,12846,BEL,2021-02-07,725610,21389,0,704221,1491.0
1941,12847,BEL,2021-02-08,726483,21423,0,705060,1501.0
1942,12848,BEL,2021-02-09,728334,21472,0,706862,1532.0
1943,12849,BEL,2021-02-10,730951,21512,0,709439,1547.0
1944,12850,BEL,2021-02-11,733100,21551,0,711549,1463.0
1945,12851,BEL,2021-02-12,735220,21599,0,713621,1366.0
1946,12852,BEL,2021-02-13,737115,21634,0,715481,1290.0
1947,12853,BEL,2021-02-14,738631,21662,0,716969,1206.0
1948,12854,BEL,2021-02-15,739488,21702,0,717786,1219.0
1949,12855,BEL,2021-02-16,741205,21750,0,719455,1232.0
1950,12856,BEL,2021-02-17,743882,21793,0,722089,1159.0
1951,12857,BEL,2021-02-18,746302,21821,0,724481,1124.0
1952,12858,BEL,2021-02-19,749739,21859,0,727880,1063.0
1953,12859,BEL,2021-02-20,752379,21887,0,730492,1007.0
1954,12860,BEL,2021-02-21,754473,21903,0,732570,978.0
1955,12861,BEL,2021-02-22,755594,21923,0,733671,967.0
1956,12862,BEL,2021-02-23,757696,21956,0,735740,968.0
1957,12863,BEL,2021-02-24,760809,21988,0,738821,888.0
1958,12864,BEL,2021-02-25,763885,22006,0,741879,852.0
1959,12865,BEL,2021-02-26,766654,22034,0,744620,817.0
1960,12866,BEL,2021-02-27,769414,22052,0,747362,770.0
1961,12867,BEL,2021-02-28,771511,22077,0,749434,721.0
1962,12868,BEL,2021-03-01,772294,22106,0,750188,702.0
1963,12869,BEL,2021-03-02,774344,22141,0,752203,723.0
1964,12870,BEL,2021-03-03,777608,22169,0,755439,651.0
1965,12871,BEL,2021-03-04,780251,22196,0,758055,592.0
1966,12872,BEL,2021-03-05,783010,22215,0,760795,552.0
1967,12873,BEL,2021-03-06,785809,22240,0,763569,492.0
1968,12874,BEL,2021-03-07,787891,22261,0,765630,458.0
1969,12875,BEL,2021-03-08,789008,22292,0,766716,459.0
1970,12876,BEL,2021-03-09,791171,22327,0,768844,471.0
1971,12877,BEL,2021-03-10,794605,22347,0,772258,450.0
1972,12878,BEL,2021-03-11,798108,22370,0,775738,439.0
1973,12879,BEL,2021-03-12,801723,22397,0,779326,422.0
1974,12880,BEL,2021-03-13,805321,22421,0,782900,382.0
1975,12881,BEL,2021-03-14,808283,22441,0,785842,347.0
1976,12882,BEL,2021-03-15,809861,22545,0,787316,338.0
1977,12883,BEL,2021-03-16,813026,22572,0,790454,339.0
1978,12884,BEL,2021-03-17,818142,22600,0,795542,328.0
1979,12885,BEL,2021-03-18,822801,22624,0,800177,303.0
1980,12886,BEL,2021-03-19,827941,22650,0,805291,274.0
1981,12887,BEL,2021-03-20,827941,22650,0,805291,272.0
1982,12888,BEL,2021-03-21,837006,22707,0,814299,252.0
1983,12889,BEL,2021-03-22,839238,22728,0,816510,258.0
1984,12890,BEL,2021-03-23,842775,22763,0,820012,256.0
1985,12891,BEL,2021-03-24,849090,22786,0,826304,251.0
1986,12892,BEL,2021-03-25,854608,22816,0,831792,256.0
1987,12893,BEL,2021-03-26,860731,22852,0,837879,252.0
1988,12894,BEL,2021-03-27,866063,22870,0,843193,240.0
1989,12895,BEL,2021-03-28,870757,22897,0,847860,227.0
1990,12896,BEL,2021-03-29,872936,22921,0,850015,230.0
1991,12897,BEL,2021-03-30,876842,22966,0,853876,234.0
1992,12898,BEL,2021-03-31,882453,23016,0,859437,241.0
1993,12899,BEL,2021-04-01,887920,23045,0,864875,241.0
1994,12900,BEL,2021-04-02,892585,23083,0,869502,253.0
1995,12901,BEL,2021-04-03,897474,23130,0,874344,240.0
1996,12902,BEL,2021-04-04,900996,23169,0,877827,242.0
1997,12903,BEL,2021-04-05,902964,23202,0,879762,248.0
1998,12904,BEL,2021-04-06,904673,23247,0,881426,267.0
1999,12905,BEL,2021-04-07,908212,23301,0,884911,266.0
2000,12906,BEL,2021-04-08,913057,23348,0,889709,280.0
2001,12907,BEL,2021-04-09,917917,23390,0,894527,289.0
2002,12908,BEL,2021-04-10,922487,23428,0,899059,274.0
2003,12909,BEL,2021-04-11,925476,23473,0,902003,271.0
2004,12910,BEL,2021-04-12,927229,23503,0,903726,288.0
2005,12911,BEL,2021-04-13,930603,23566,0,907037,305.0
2006,12912,BEL,2021-04-14,935316,23603,0,911713,308.0
2007,12913,BEL,2021-04-15,939309,23636,0,915673,311.0
2008,12914,BEL,2021-04-16,943213,23681,0,919532,318.0
2009,12915,BEL,2021-04-17,947000,23718,0,923282,320.0
2010,12916,BEL,2021-04-18,949996,23747,0,926249,325.0
2011,12917,BEL,2021-04-19,951626,23782,0,927844,343.0
2012,12918,BEL,2021-04-20,955056,23834,0,931222,365.0
2013,12919,BEL,2021-04-21,960169,23867,0,936302,369.0
2014,12920,BEL,2021-04-22,964526,23909,0,940617,367.0
2015,12921,BEL,2021-04-23,968107,23954,0,944153,367.0
2016,12922,BEL,2021-04-24,972041,23990,0,948051,383.0
2017,12923,BEL,2021-04-25,974418,24024,0,950394,397.0
2018,12924,BEL,2021-04-26,976088,24065,0,952023,426.0
2019,12925,BEL,2021-04-27,979034,24104,0,954930,462.0
2020,12926,BEL,2021-04-28,982959,24140,0,958819,465.0
2021,12927,BEL,2021-04-29,986622,24185,0,962437,454.0
2022,12928,BEL,2021-04-30,990229,24230,0,965999,475.0
2023,12929,BEL,2021-05-01,993434,24258,0,969176,496.0
2024,12930,BEL,2021-05-02,995562,24291,0,971271,495.0
2025,12931,BEL,2021-05-03,996896,24322,0,972574,513.0
2026,12932,BEL,2021-05-04,999627,24367,0,975260,550.0
2027,12933,BEL,2021-05-05,1003746,24406,0,979340,570.0
2028,12934,BEL,2021-05-06,1007264,24444,0,982820,592.0
2029,12935,BEL,2021-05-07,1010987,24483,0,986504,608.0
2030,12936,BEL,2021-05-08,1014351,24511,0,989840,583.0
2031,12937,BEL,2021-05-09,1016609,24551,0,992058,594.0
2032,12938,BEL,2021-05-10,1017876,24583,0,993293,619.0
2033,12939,BEL,2021-05-11,1020332,24609,0,995723,652.0
2034,12940,BEL,2021-05-12,1023583,24630,0,998953,635.0
2035,12941,BEL,2021-05-13,1026473,24645,0,1001828,619.0
2036,12942,BEL,2021-05-14,1028104,24664,0,1003440,602.0
2037,12943,BEL,2021-05-15,1030071,24686,0,1005385,596.0
2038,12944,BEL,2021-05-16,1031923,24709,0,1007214,611.0
2039,12945,BEL,2021-05-17,1032895,24723,0,1008172,631.0
2040,12946,BEL,2021-05-18,1034714,24749,0,1009965,677.0
2041,12947,BEL,2021-05-19,1038514,24768,0,1013746,667.0
2042,12948,BEL,2021-05-20,1041706,24794,0,1016912,661.0
2043,12949,BEL,2021-05-21,1044612,24809,0,1019803,657.0
2044,12950,BEL,2021-05-22,1047128,24823,0,1022305,683.0
2045,12951,BEL,2021-05-23,1048881,24842,0,1024039,669.0
2046,12952,BEL,2021-05-24,1049822,24853,0,1024969,687.0
2047,12953,BEL,2021-05-25,1050677,24873,0,1025804,725.0
2048,12954,BEL,2021-05-26,1052652,24889,0,1027763,702.0
2049,12955,BEL,2021-05-27,1055543,24902,0,1030641,704.0
2050,12956,BEL,2021-05-28,1057903,24910,0,1032993,709.0
2051,12957,BEL,2021-05-29,1059763,24921,0,1034842,703.0
2052,12958,BEL,2021-05-30,1061200,24940,0,1036260,675.0
2053,12959,BEL,2021-05-31,1062001,24955,0,1037046,681.0
2054,12960,BEL,2021-06-01,1063499,24968,0,1038531,702.0
2055,12961,BEL,2021-06-02,1065358,24982,0,1040376,699.0
2056,12962,BEL,2021-06-03,1066957,24995,0,1041962,683.0
2057,12963,BEL,2021-06-04,1068406,25014,0,1043392,703.0
2058,12964,BEL,2021-06-05,1069874,25019,0,1044855,713.0
2059,12965,BEL,2021-06-06,1070802,25033,0,1045769,696.0
2060,12966,BEL,2021-06-07,1071271,25041,0,1046230,709.0
2061,12967,BEL,2021-06-08,1072175,25051,0,1047124,727.0
2062,12968,BEL,2021-06-09,1073358,25061,0,1048297,684.0
2063,12969,BEL,2021-06-10,1074204,25068,0,1049136,688.0
2064,12970,BEL,2021-06-11,1074988,25075,0,1049913,691.0
2065,12971,BEL,2021-06-12,1075765,25081,0,1050684,662.0
2066,12972,BEL,2021-06-13,1076338,25088,0,1051250,646.0
2067,12973,BEL,2021-06-14,1076579,25093,0,1051486,667.0
2068,12974,BEL,2021-06-15,1077087,25099,0,1051988,700.0
2069,12975,BEL,2021-06-16,1077758,25110,0,1052648,702.0
2070,12976,BEL,2021-06-17,1078251,25117,0,1053134,699.0
2071,12977,BEL,2021-06-18,1078251,25117,0,1053134,714.0
2072,12978,BEL,2021-06-19,1079084,25132,0,1053952,703.0
2073,12979,BEL,2021-06-20,1079415,25136,0,1054279,697.0
2074,12980,BEL,2021-06-21,1079640,25141,0,1054499,704.0
2075,12981,BEL,2021-06-22,1080035,25144,0,1054891,734.0
2076,12982,BEL,2021-06-23,1081061,25149,0,1055912,748.0
2077,12983,BEL,2021-06-24,1081908,25152,0,1056756,730.0
2078,12984,BEL,2021-06-25,1082476,25160,0,1057316,733.0
2079,12985,BEL,2021-06-26,1082476,25160,0,1057316,725.0
2080,12986,BEL,2021-06-27,1082476,25160,0,1057316,692.0
2081,12987,BEL,2021-06-28,1083478,25168,0,1058310,706.0
2082,12988,BEL,2021-06-29,1084550,25170,0,1059380,744.0
2083,12989,BEL,2021-06-30,1085131,25173,0,1059958,766.0
2084,12990,BEL,2021-07-01,1085885,25180,0,1060705,782.0
2085,12991,BEL,2021-07-02,1086508,25185,0,1061323,793.0
2086,12992,BEL,2021-07-03,1086508,25185,0,1061323,824.0
2087,12993,BEL,2021-07-04,1086508,25185,0,1061323,832.0
2088,12994,BEL,2021-07-05,1088363,25190,0,1063173,856.0
2089,12995,BEL,2021-07-06,1089105,25194,0,1063911,919.0
2090,12996,BEL,2021-07-07,1091095,25196,0,1065899,947.0
2091,12997,BEL,2021-07-08,1092477,25196,0,1067281,997.0
2092,12998,BEL,2021-07-09,1093700,25198,0,1068502,1038.0
2093,12999,BEL,2021-07-10,1093700,25198,0,1068502,1115.0
2094,13000,BEL,2021-07-11,1093700,25198,0,1068502,1121.0
2095,13001,BEL,2021-07-12,1097029,25205,0,1071824,1175.0
2096,13002,BEL,2021-07-13,1098332,25207,0,1073125,1302.0
2097,13003,BEL,2021-07-14,1100616,25207,0,1075409,1325.0
2098,13004,BEL,2021-07-15,1102069,25208,0,1076861,1392.0
2099,13005,BEL,2021-07-16,1103413,25209,0,1078204,1435.0
2100,13006,BEL,2021-07-17,1103413,25209,0,1078204,1544.0
2101,13007,BEL,2021-07-18,1103413,25209,0,1078204,1564.0
2102,13008,BEL,2021-07-19,1107208,25213,0,1081995,1626.0
2103,13009,BEL,2021-07-20,1108675,25213,0,1083462,1698.0
2104,13010,BEL,2021-07-21,1108675,25213,0,1083462,1803.0
2105,13011,BEL,2021-07-22,1112161,25217,0,1086944,1866.0
2106,13012,BEL,2021-07-23,1112161,25217,0,1086944,1909.0
2107,13013,BEL,2021-07-24,1113465,25220,0,1088245,1939.0
2108,13014,BEL,2021-07-25,1113465,25220,0,1088245,1882.0
2109,13015,BEL,2021-07-26,1117697,25228,0,1092469,1955.0
2110,13016,BEL,2021-07-27,1119030,25230,0,1093800,2078.0
2111,13017,BEL,2021-07-28,1121089,25231,0,1095858,2152.0
2112,13018,BEL,2021-07-29,1122951,25235,0,1097716,2279.0
2113,13019,BEL,2021-07-30,1124715,25241,0,1099474,2308.0
2114,13020,BEL,2021-07-31,1124715,25241,0,1099474,2407.0
2115,13021,BEL,2021-08-01,1124715,25241,0,1099474,2407.0
2116,13022,BEL,2021-08-02,1129018,25247,0,1103771,2496.0
2117,13023,BEL,2021-08-03,1130758,25251,0,1105507,2667.0
2118,13024,BEL,2021-08-04,1132934,25258,0,1107676,2709.0
2119,13025,BEL,2021-08-05,1134907,25264,0,1109643,2839.0
2120,13026,BEL,2021-08-06,1136726,25268,0,1111458,2897.0
2121,13027,BEL,2021-08-07,1136726,25268,0,1111458,2990.0
2122,13028,BEL,2021-08-08,1136726,25268,0,1111458,3005.0
2123,13029,BEL,2021-08-09,1141379,25274,0,1116105,3173.0
2124,13030,BEL,2021-08-10,1143127,25279,0,1117848,3325.0
2125,13031,BEL,2021-08-11,1145736,25282,0,1120454,3367.0
2126,13032,BEL,2021-08-12,1147855,25285,0,1122570,3439.0
2127,13033,BEL,2021-08-13,1149869,25287,0,1124582,3489.0
2128,13034,BEL,2021-08-14,1149869,25287,0,1124582,3493.0
2129,13035,BEL,2021-08-15,1149869,25287,0,1124582,3441.0
2130,13036,BEL,2021-08-16,1154879,25299,0,1129580,3546.0
2131,13037,BEL,2021-08-17,1156620,25299,0,1131321,3698.0
2132,13038,BEL,2021-08-18,1159366,25305,0,1134061,3750.0
2133,13039,BEL,2021-08-19,1161558,25312,0,1136246,3729.0
2134,13040,BEL,2021-08-20,1163726,25320,0,1138406,3708.0
2135,13041,BEL,2021-08-21,1163726,25320,0,1138406,3613.0
2136,13042,BEL,2021-08-22,1163726,25320,0,1138406,3534.0
2137,13043,BEL,2021-08-23,1168602,25341,0,1143261,3579.0
2138,13044,BEL,2021-08-24,1170213,25342,0,1144871,3662.0
2139,13045,BEL,2021-08-25,1173108,25348,0,1147760,3554.0
2140,13046,BEL,2021-08-26,1175575,25354,0,1150221,3513.0
2141,13047,BEL,2021-08-27,1177909,25360,0,1152549,3448.0
2142,13048,BEL,2021-08-28,1177909,25360,0,1152549,3364.0
2143,13049,BEL,2021-08-29,1177909,25360,0,1152549,3281.0
2144,13050,BEL,2021-08-30,1182810,25374,0,1157436,3288.0
2145,13051,BEL,2021-08-31,1184664,25380,0,1159284,3382.0
2146,13052,BEL,2021-09-01,1187506,25382,0,1162124,3262.0
2147,13053,BEL,2021-09-02,1189710,25392,0,1164318,3120.0
2148,13054,BEL,2021-09-03,1192008,25397,0,1166611,2970.0
2149,13055,BEL,2021-09-04,1192008,25397,0,1166611,2833.0
2150,13056,BEL,2021-09-05,1192008,25397,0,1166611,2648.0
2151,13057,BEL,2021-09-06,1196656,25421,0,1171235,2619.0
2152,13058,BEL,2021-09-07,1198503,25428,0,1173075,2645.0
2153,13059,BEL,2021-09-08,1201056,25442,0,1175614,2452.0
2154,13060,BEL,2021-09-09,1203326,25447,0,1177879,2322.0
2155,13061,BEL,2021-09-10,1205516,25454,0,1180062,2198.0
